Date,"MSFT AAPL_('Close', 'AAPL')","MSFT AAPL_('Close', 'MSFT')","MSFT AAPL_('High', 'AAPL')","MSFT AAPL_('High', 'MSFT')","MSFT AAPL_('Low', 'AAPL')","MSFT AAPL_('Low', 'MSFT')","MSFT AAPL_('Open', 'AAPL')","MSFT AAPL_('Open', 'MSFT')","MSFT AAPL_('Volume', 'AAPL')","MSFT AAPL_('Volume', 'MSFT')"
2023-10-09,177.08216857910156,324.31646728515625,177.14152662960254,324.78843856201655,173.92616806085798,317.78725121068675,174.925397135301,319.33106061489286,42390800,19891200
2023-10-10,176.48855590820312,322.9103088378906,177.80438136546655,325.57507980738603,176.0532434145344,322.202321974192,176.20165363527434,325.4374015243932,43698000,20557100
2023-10-11,177.88351440429688,326.87298583984375,177.9329844734106,327.2663051166026,175.70696722860302,323.6477197570816,176.300562769531,325.6831552666014,47551100,20063200
2023-10-12,178.78382873535156,325.634033203125,180.39644439001881,328.06281823338145,177.13161588848607,323.23474637127896,178.1506510638416,325.05388196216046,56743100,19313100
2023-10-13,176.94366455078125,322.2612609863281,179.9908219020002,328.2594477815925,176.24122571645097,320.9140966320036,179.48626336769357,326.83366157957835,51427100,21072400
2023-10-16,176.81504821777344,327.08941650390625,177.17121162893596,330.53101374822336,174.62859767499688,325.0834485648815,174.86604498115446,325.52592163414295,52517000,22158000
2023-10-17,175.26174926757812,326.51904296875,176.51821654411026,327.8956757176601,172.93680701299223,321.9466416917106,174.7670787756051,324.09025768703805,57549400,18338500
2023-10-18,173.96572875976562,324.6015625,175.68718764266174,329.9901305761364,173.24351401125745,322.8217676991399,173.7085055181981,326.94185312433785,54764400,23153600
2023-10-19,173.58978271484375,325.7913818359375,175.9444040866048,331.25860158595435,173.32265641144056,325.3882197669904,174.16358722416024,326.60751870152404,59302900,25052100
2023-10-20,171.0372772216797,321.218994140625,173.55019672394363,326.381389371038,170.7998299466356,320.019350620081,173.44136860989997,326.18471469225653,64244000,25027700
2023-10-23,171.15597534179688,323.8247375488281,172.15520421409377,327.17783944474775,168.11869153900426,318.9770102658004,169.08825648819888,320.0389754077356,55980100,24374700
2023-10-24,171.59129333496094,325.0145568847656,171.81883752196748,326.3026949587647,169.6224994494151,322.13345600220845,171.20545097606092,325.77169735313146,43816600,31153600
2023-10-25,169.2762451171875,334.9853820800781,171.21534495437086,340.42310386646625,168.83102960610762,331.9862582686526,170.04792986204652,339.2627712727239,57157000,55053800
2023-10-26,165.1111297607422,322.418701171875,169.55327657792432,335.9294200335985,163.90413245355498,321.48454127616463,168.55403244057868,334.85761184230114,70625300,37828500
2023-10-27,166.42694091796875,324.3066101074219,167.1590586780216,331.1013097225857,165.05175755916278,322.92013452668544,165.13090664912622,324.9162596517857,58499100,29856500
2023-10-30,168.47486877441406,331.6814270019531,169.34549366723184,333.78573199598327,167.0700063949142,326.2928589871081,167.21841659954197,327.84651090030354,51131000,22828100
2023-10-31,168.9497833251953,332.4680480957031,169.07838740239757,333.3432113436472,166.1103641120373,329.1051333877035,167.54492077929578,333.1957203491456,44846000,20265300
2023-11-01,172.1156463623047,340.29522705078125,172.37286957481675,341.62270595329534,168.30667766450742,333.9823427186433,169.1773025316942,334.1200209790302,56934900,28158800
2023-11-02,175.67726135253906,342.5076904296875,175.885014476456,343.00915979906836,173.58975156265691,339.01691026500765,173.64910959806176,341.44569527784813,77334800,24348100
2023-11-03,174.76708984375,346.9129638671875,174.93529110628108,348.4764586181646,171.5022764668811,341.5342382393827,172.38278939451087,343.7958771188286,79829200,23637700
2023-11-06,177.31956481933594,350.5807189941406,177.517429979593,351.57387511294206,174.33176617832314,347.4537896404017,174.49995231934884,347.5521269803011,63841300,23828300
2023-11-07,179.88198852539062,354.5140075683594,180.495375116872,356.41179538181575,177.06236062659886,351.66240447944193,177.2701137835187,353.40285853517474,70530000,25833900
2023-11-08,180.9405517578125,357.1394348144531,181.49458023161168,357.798237980275,179.65440560298228,354.5336303274662,180.40631432840433,355.64477925814185,49340300,26767800
2023-11-09,180.46566772460938,354.67132568359375,182.1574321210165,358.7029167734547,179.87205717729333,354.3468154449931,181.00980821029188,356.2544459117808,53763500,24847300
2023-11-10,184.65611267089844,363.50146484375,184.8245355233408,363.92428238869843,181.81296804065445,355.0449639030692,182.2488540012565,355.45793871169803,66133400,28042100
2023-11-13,183.07110595703125,360.5613708496094,184.28959445510736,362.32151033821305,182.4866293320066,359.79438755425144,184.08156757584422,362.07568197420926,43627500,19986500
2023-11-14,185.68638610839844,364.0914611816406,186.35011603301572,365.7434505878538,184.55705211313364,361.22020270558585,185.94394820695575,364.8191335420203,60108400,27683900
2023-11-15,186.2510528564453,364.2392578125,187.72711849110286,367.64841915601704,186.02320887124122,361.71683864791095,186.09256123667055,365.8255911591098,53790500,26860100
2023-11-16,187.9351348876953,370.6437683105469,189.1734402500684,370.8211167467286,186.88503924293582,364.74174586188934,187.7964452917508,365.51028582126,54412900,27182300
2023-11-17,187.91537475585938,364.4165954589844,188.59892194174424,368.8701819959366,186.80585765183577,361.60845836518695,188.47013330787118,368.12133741912425,50922700,40157000
2023-11-20,189.65887451171875,371.8951110839844,190.1145776039652,373.304096039392,188.10357060538217,365.54971735826314,188.11347160798348,365.766486587499,46505100,52465100
2023-11-21,188.8564453125,367.58929443359375,189.72821721009598,370.6930122644204,187.96487141071046,365.66792954966576,189.6192457228965,370.151104255748,38134500,28423100
2023-11-22,189.52015686035156,372.299072265625,191.12499577436776,374.2105744423134,189.04465183324163,369.46137707263404,189.69848069303796,372.44686262583303,39617700,23345300
2023-11-24,188.19273376464844,371.88525390625,189.1140258787283,372.41732930761407,187.47946852715137,369.6289174288519,189.0843077535022,371.786716969812,24048300,10176600
2023-11-27,188.01438903808594,373.04791259765625,188.88616092409407,375.0481191981454,187.13271615011263,370.67334381773094,188.14317764380084,371.24480993983406,40552600,22179200
2023-11-28,188.6186981201172,377.0778503417969,189.29234420962146,377.3734310799554,187.62805366546104,372.60453806574077,188.0045033953615,372.79174922299154,38415400,20453100
2023-11-29,187.59832763671875,373.28436279296875,190.29288164913223,378.65427940747446,187.2020759179661,371.89507333786327,189.11401237919708,378.12223413728344,43014200,28963400
2023-11-30,188.1728973388672,373.343505859375,188.53944603911236,374.5061634778247,186.42936866830843,369.9540398668522,188.06392585220516,372.9296627723548,48794400,30554400
2023-12-01,189.4508514404297,369.0081481933594,189.76784980640184,372.6045206628206,187.4596464071562,365.85514681042775,188.54936135651158,371.22509383375666,45704800,33040500
2023-12-04,187.6577606201172,363.717041015625,188.27197042434886,364.0914332416113,185.69628894913777,357.568691355028,188.2026180609542,363.6776202294819,43389500,32063300
2023-12-05,191.61044311523438,367.04736328125,192.58127042048946,367.59913401406357,188.40074973234698,360.2487359832438,188.43048297188668,361.0665594377977,66628400,23065000
2023-12-06,190.520751953125,363.3820495605469,192.93791176533594,368.683018285252,190.3127099631217,362.62337224170636,192.6308143978356,368.0524359835832,41089700,21182100
2023-12-07,192.45249938964844,365.5004577636719,193.17566559760107,365.99311236097066,191.7788533108163,360.93847138160504,191.81848755335412,362.82041555159645,47477700,23118900
2023-12-08,193.8790283203125,368.73223876953125,194.15640755182167,368.95884062033406,191.8581052152776,362.820384114192,192.38314555463674,363.7761351529084,53406400,20154400
2023-12-11,191.37269592285156,365.8453063964844,191.67980841318465,366.140917208106,189.6291670567547,360.72171642347627,191.3033586686724,363.0667572104508,60943700,27708800
2023-12-12,192.8883514404297,368.88006591796875,192.8982524413057,368.91948670565927,189.9263196470572,365.0176405940666,191.27359645175778,365.4019256182351,52696900,24838300
2023-12-13,196.1079559326172,368.8702087402344,196.14757505430106,372.0921891414662,193.02705149757753,365.32308952611504,193.26479645974607,370.4959629431741,70404200,30955500
2023-12-14,196.25657653808594,360.55419921875,197.75244424587422,368.2691873263225,194.32482284497263,358.78065463293524,196.16742216364264,367.8257861452431,66831600,43277500
2023-12-15,195.72161865234375,365.28369140625,196.54384019084355,366.9291409353676,195.15694409646994,360.89905342816303,195.6819844119138,361.4606868901136,128538400,78502300
2023-12-18,194.0573272705078,367.1754455566406,194.79040955452615,367.52030977000646,192.5713606983871,363.26376706221674,194.25545312358386,364.0224743454713,55751900,21802900
2023-12-19,195.0975341796875,367.7765197753906,195.10743518311423,367.7765197753906,194.05735441052127,364.4067490977682,194.32483266340077,366.03250325578983,40714100,20603700
2023-12-20,193.00726318359375,365.17529296875,195.8305908429342,370.5058193793613,193.00726318359375,365.086618748556,195.05788936850126,369.49095210036234,52242800,26316700
2023-12-21,192.858642578125,368.0523681640625,195.23619818360498,368.9095822665608,191.6896894536902,364.6037863278298,194.26537091395173,367.0867544249883,46482500,17708000
2023-12-22,191.7887725830078,369.0771179199219,193.58183662844655,369.66830947141494,191.16466173906855,367.23459447201543,193.35397752019378,368.190345627308,37149600,17107500
2023-12-26,191.24391174316406,369.15594482421875,192.0760494430794,371.4024485751995,191.02596875756228,368.01298255522846,191.7986702097743,369.4909463405908,28919300,12673100
2023-12-27,191.34298706054688,368.5746154785156,191.68971869633452,369.55006195328735,189.302261724516,367.3331162784424,190.6891731516305,368.20019317568403,48087700,14905400
2023-12-28,191.76893615722656,369.7668151855469,192.83883387512188,370.92947276145065,191.3627683436117,368.66327375287557,192.32369457775746,369.8554894003956,34049900,14327000
2023-12-29,190.728759765625,370.515625,192.58125990446206,371.61916632914586,189.9362412446781,367.99323622788205,192.08593771837442,370.4762042184602,42672100,18730800
2024-01-02,183.9032440185547,365.4216003417969,186.67705163638013,370.37770417291745,182.16961614691823,361.3818268052928,185.3991117688797,368.3676650837192,82488700,25258600
2024-01-03,182.5262451171875,365.15557861328125,184.14100045386294,367.7765045721429,181.7139093893273,363.09628608901477,182.49652699212288,363.58894066618615,58414500,23083500
2024-01-04,180.2081298828125,362.53466796875,181.37708304150152,367.61886702823733,179.18776734055538,361.7759907127874,180.44587486910356,365.22457289866344,71983600,20901500
2024-01-05,179.4849395751953,362.347412109375,181.05015949262307,366.5940918144849,178.48439420396812,361.11577576637916,180.28737421180142,363.5494903829088,62379700,21004600
2024-01-08,183.823974609375,369.18548583984375,183.86360885082058,369.6880031258094,179.80196071659407,363.5889371144665,180.38643729162627,363.8746551165755,59144500,23134000
2024-01-09,183.40792846679688,370.2694091796875,183.41782947036643,370.46645300820035,181.02047151140061,365.73698015432115,182.1993409257264,366.54494103821247,42841800,20830000
2024-01-10,184.4480743408203,377.1467590332031,184.65610118978807,378.5262158492707,182.19930742900604,370.7915332845255,182.62529236075727,370.8407867125645,46792900,25514200
2024-01-11,183.8536834716797,378.9794616699219,185.3000308909078,384.9405699760392,181.90211286972462,374.79189779905875,184.7947925921475,380.3293303889791,49128400,27850800
2024-01-12,184.1806182861328,382.7630615234375,184.99295400827782,382.969968033559,183.45745205458948,378.99917320808413,184.31930790747037,379.82682931782017,40477800,21661200
2024-01-16,181.9120330810547,384.53662109375,182.5361287641061,388.24139340844187,179.23728115128065,381.925557656747,180.45578462721193,387.8768338056293,65603000,27202300
2024-01-17,180.97091674804688,383.7483215332031,181.2185778549055,384.3789036967983,178.613193289656,379.1567776965324,179.57411959355028,382.2802206531606,47317400,22234100
2024-01-18,186.86524963378906,388.0837097167969,187.37047281337263,388.2019420036005,184.09144241490495,384.3888004079398,184.34900450558874,385.9653010602353,78005800,23392100
2024-01-19,189.76785278320312,392.8132019042969,190.15420352293785,392.8132019042969,187.0534966021051,387.7191405000406,187.5587198414397,389.9459487436234,68903000,29331100
2024-01-22,192.07603454589844,390.6849365234375,193.50256484427592,394.73454265352376,190.4612794003693,387.80782060564184,190.5009136397872,394.14335115597686,60133900,27016900
2024-01-23,193.35397338867188,393.039794921875,193.91864797179585,393.5127541159421,192.01661247228014,388.14280748032206,193.19548176740474,389.9360772632564,42355600,20525900
2024-01-24,192.6803436279297,396.6460876464844,194.54276001272405,399.6709942481896,192.52183688964197,394.5670995707582,193.59173469903226,395.64108304053997,53631300,24867000
2024-01-25,192.35340881347656,398.9221496582031,194.43376796447615,401.03072587810215,191.30332823639347,396.6165296306349,193.39358838897635,398.38024160054783,54822100,21021200
2024-01-26,190.6197967529297,397.99591064453125,192.93790105900956,400.20302354825617,190.14429166563914,396.517946945891,192.45249496932922,398.4294490683389,44594000,17803300
2024-01-29,189.9362335205078,403.7008972167969,190.40183756577807,403.9570872376775,187.80635425336052,398.39006605624104,190.213612724154,400.09466184188676,47145600,24510200
2024-01-30,186.28077697753906,402.58746337890625,190.0056098088079,406.9819337836752,185.71611749758625,400.47891742664234,189.1536549714469,406.2035612023494,55859400,33477600
2024-01-31,182.6748046875,391.7392272949219,185.3495564168855,409.21863334219495,182.6252845648342,391.3746676938224,185.29010506082795,400.98143260936786,55467800,47871100
2024-02-01,185.11184692382812,397.84808349609375,185.20100130822766,402.0060888531783,182.1002940500511,395.8971607693779,182.26870181481803,395.9267188378472,64885400,30657700
2024-02-02,184.11126708984375,405.1788635253906,185.5774165638072,406.58784851032016,177.57300802816712,397.63139120108593,178.1773017145222,397.8777185090492,102551700,28256700
2024-02-05,185.92413330078125,399.690673828125,187.47945226083425,405.11973718115985,184.10135123689923,398.05505693610314,186.3897373769733,403.87823795810993,69668800,25352300
2024-02-06,187.5289764404297,399.5330505371094,187.53887744205016,401.9766283777374,185.02264747144727,396.9909658238313,185.11180183413052,399.9173355897547,43490800,18382600
2024-02-07,187.6379852294922,407.96722412109375,189.26264166421876,408.21355139808253,186.84546657732497,401.41492456704214,188.8564737765281,401.4543453507497,53439000,22340500
2024-02-08,186.5581817626953,408.0263977050781,187.7667541606289,409.4551081404497,185.5972553767356,406.4696223258111,187.61816353023744,407.9672815558181,40962000,21225300
2024-02-09,187.3218994140625,414.37176513671875,188.4526743364777,414.6378178606117,186.47877125585202,408.9919854136341,187.12350563425738,409.1496384913206,45155200,22032800
2024-02-12,185.63568115234375,409.159423828125,187.14338640307878,414.5588978888433,185.27859346494134,408.65690661735954,186.8954092628083,414.3815494859535,41781900,21202900
2024-02-13,183.54275512695312,400.3507995605469,184.70330147289806,404.0457086747665,182.02513622573113,397.4638511225893,184.26685928046126,398.9910681954345,56529500,27824900
2024-02-14,182.65994262695312,404.2203674316406,184.02878118831165,404.5658693954015,180.96378758253468,399.3636985334278,183.8204888809099,402.81865792132635,54630500,20401200
2024-02-15,182.37229919433594,401.3280944824219,182.99720639873473,403.86502912534854,179.8826142837668,399.08731730113595,182.06480997798818,402.8877787891035,65434500,21825500
2024-02-16,180.83485412597656,398.8602600097656,183.35431044132238,403.0358361421353,180.20003322850718,398.24824344009687,181.93587327545112,402.71006595192074,49752500,22296500
2024-02-20,180.0908966064453,397.6065979003906,180.95385211869663,399.284702922107,178.543521838827,392.8881118101571,180.31903131312703,398.05078888046796,53665600,24307900
2024-02-21,180.8447723388672,397.00445556640625,181.41015233649017,397.11305567339133,179.1982005294332,392.10829279576154,180.4678422502364,395.020342155489,41371400,18518900
